crop_path,dataset_source,source_image,scene_id,component_class,crop_w,crop_h,body_x,body_y,body_w,body_h,roi_kind,label_status,reviewer_id,notes
pcb50rec1_jpg__026__Connector.png,fpic_rf100,train/images/pcb50rec1_jpg.rf.088cb8f90a0cf27450a8ec6259392e4a.jpg,pcb50rec1_jpg,Connector,94,213,18,40,59,133,component,,,
pcb50rec1_jpg__027__Connector.png,fpic_rf100,train/images/pcb50rec1_jpg.rf.088cb8f90a0cf27450a8ec6259392e4a.jpg,pcb50rec1_jpg,Connector,84,212,16,40,53,132,component,,,
pcb50rec1_jpg__032__IC.png,fpic_rf100,train/images/pcb50rec1_jpg.rf.088cb8f90a0cf27450a8ec6259392e4a.jpg,pcb50rec1_jpg,IC,144,196,27,37,90,122,component,,,
pcb50rec1_jpg__034__Capacitor_Jumper.png,fpic_rf100,train/images/pcb50rec1_jpg.rf.088cb8f90a0cf27450a8ec6259392e4a.jpg,pcb50rec1_jpg,Capacitor Jumper,89,84,17,16,55,52,component,,,
pcb50rec1_jpg__035__Capacitor_Jumper.png,fpic_rf100,train/images/pcb50rec1_jpg.rf.088cb8f90a0cf27450a8ec6259392e4a.jpg,pcb50rec1_jpg,Capacitor Jumper,175,133,33,25,109,83,component,,,
pcb50rec1_jpg__037__Connector.png,fpic_rf100,train/images/pcb50rec1_jpg.rf.088cb8f90a0cf27450a8ec6259392e4a.jpg,pcb50rec1_jpg,Connector,93,336,17,62,58,211,component,,,
pcb50rec1_jpg__038__IC.png,fpic_rf100,train/images/pcb50rec1_jpg.rf.088cb8f90a0cf27450a8ec6259392e4a.jpg,pcb50rec1_jpg,IC,138,196,26,37,86,123,component,,,
pcb50rec1_jpg__049__Capacitor_Jumper.png,fpic_rf100,train/images/pcb50rec1_jpg.rf.088cb8f90a0cf27450a8ec6259392e4a.jpg,pcb50rec1_jpg,Capacitor Jumper,112,100,21,19,70,62,component,,,
pcb50rec1_jpg__068__Capacitor_Jumper.png,fpic_rf100,train/images/pcb50rec1_jpg.rf.088cb8f90a0cf27450a8ec6259392e4a.jpg,pcb50rec1_jpg,Capacitor Jumper,182,149,34,28,114,93,component,,,
pcb50rec1_jpg__086__Transistor.png,fpic_rf100,train/images/pcb50rec1_jpg.rf.088cb8f90a0cf27450a8ec6259392e4a.jpg,pcb50rec1_jpg,Transistor,169,148,32,28,105,92,component,,,
pcb50rec1_jpg__087__Capacitor_Jumper.png,fpic_rf100,train/images/pcb50rec1_jpg.rf.088cb8f90a0cf27450a8ec6259392e4a.jpg,pcb50rec1_jpg,Capacitor Jumper,145,151,27,28,91,95,component,,,
pcb50rec1_jpg__091__IC.png,fpic_rf100,train/images/pcb50rec1_jpg.rf.088cb8f90a0cf27450a8ec6259392e4a.jpg,pcb50rec1_jpg,IC,139,155,26,29,87,97,component,,,
pcb50rec1_jpg__092__IC.png,fpic_rf100,train/images/pcb50rec1_jpg.rf.088cb8f90a0cf27450a8ec6259392e4a.jpg,pcb50rec1_jpg,IC,144,149,27,28,90,93,component,,,
pcb50rec1_jpg__093__IC.png,fpic_rf100,train/images/pcb50rec1_jpg.rf.088cb8f90a0cf27450a8ec6259392e4a.jpg,pcb50rec1_jpg,IC,135,137,25,26,84,85,component,,,
pcb50rec1_jpg__094__IC.png,fpic_rf100,train/images/pcb50rec1_jpg.rf.088cb8f90a0cf27450a8ec6259392e4a.jpg,pcb50rec1_jpg,IC,143,151,27,28,89,95,component,,,
pcb50rec1_jpg__095__Capacitor_Jumper.png,fpic_rf100,train/images/pcb50rec1_jpg.rf.088cb8f90a0cf27450a8ec6259392e4a.jpg,pcb50rec1_jpg,Capacitor Jumper,154,133,29,25,96,83,component,,,
pcb50rec1_jpg__098__Resistor_Jumper.png,fpic_rf100,train/images/pcb50rec1_jpg.rf.088cb8f90a0cf27450a8ec6259392e4a.jpg,pcb50rec1_jpg,Resistor Jumper,82,199,15,37,52,125,component,,,
pcb50rec1_jpg__104__Connector.png,fpic_rf100,train/images/pcb50rec1_jpg.rf.088cb8f90a0cf27450a8ec6259392e4a.jpg,pcb50rec1_jpg,Connector,148,92,28,17,92,57,component,,,
pcb50rec1_jpg__114__Capacitor_Jumper.png,fpic_rf100,train/images/pcb50rec1_jpg.rf.088cb8f90a0cf27450a8ec6259392e4a.jpg,pcb50rec1_jpg,Capacitor Jumper,240,207,24,39,166,129,component,,,
pcb50rec1_jpg__115__Capacitor_Jumper.png,fpic_rf100,train/images/pcb50rec1_jpg.rf.088cb8f90a0cf27450a8ec6259392e4a.jpg,pcb50rec1_jpg,Capacitor Jumper,143,112,27,21,89,70,component,,,
pcb50rec1_jpg__116__Capacitor_Jumper.png,fpic_rf100,train/images/pcb50rec1_jpg.rf.088cb8f90a0cf27450a8ec6259392e4a.jpg,pcb50rec1_jpg,Capacitor Jumper,90,154,17,29,56,96,component,,,
pcb50rec1_jpg__117__Capacitor_Jumper.png,fpic_rf100,train/images/pcb50rec1_jpg.rf.088cb8f90a0cf27450a8ec6259392e4a.jpg,pcb50rec1_jpg,Capacitor Jumper,114,172,21,32,71,108,component,,,
pcb50rec1_jpg__118__Capacitor_Jumper.png,fpic_rf100,train/images/pcb50rec1_jpg.rf.088cb8f90a0cf27450a8ec6259392e4a.jpg,pcb50rec1_jpg,Capacitor Jumper,93,171,17,32,58,107,component,,,
pcb50rec1_jpg__119__Connector.png,fpic_rf100,train/images/pcb50rec1_jpg.rf.088cb8f90a0cf27450a8ec6259392e4a.jpg,pcb50rec1_jpg,Connector,86,171,16,32,54,107,component,,,
pcb50rec1_jpg__120__Capacitor_Jumper.png,fpic_rf100,train/images/pcb50rec1_jpg.rf.088cb8f90a0cf27450a8ec6259392e4a.jpg,pcb50rec1_jpg,Capacitor Jumper,103,177,19,33,65,111,component,,,
pcb50rec1_jpg__121__Capacitor_Jumper.png,fpic_rf100,train/images/pcb50rec1_jpg.rf.088cb8f90a0cf27450a8ec6259392e4a.jpg,pcb50rec1_jpg,Capacitor Jumper,187,122,35,23,117,76,component,,,
pcb50rec1_jpg__122__Connector.png,fpic_rf100,train/images/pcb50rec1_jpg.rf.088cb8f90a0cf27450a8ec6259392e4a.jpg,pcb50rec1_jpg,Connector,90,142,17,27,56,88,component,,,
pcb50rec1_jpg__132__Capacitor_Jumper.png,fpic_rf100,train/images/pcb50rec1_jpg.rf.088cb8f90a0cf27450a8ec6259392e4a.jpg,pcb50rec1_jpg,Capacitor Jumper,97,95,18,18,60,59,component,,,
pcb50rec1_jpg__133__Capacitor_Jumper.png,fpic_rf100,train/images/pcb50rec1_jpg.rf.088cb8f90a0cf27450a8ec6259392e4a.jpg,pcb50rec1_jpg,Capacitor Jumper,313,320,61,60,205,200,component,,,
pcb50rec1_jpg__134__Connector.png,fpic_rf100,train/images/pcb50rec1_jpg.rf.088cb8f90a0cf27450a8ec6259392e4a.jpg,pcb50rec1_jpg,Connector,84,142,16,27,52,89,component,,,
pcb50rec1_jpg__135__Capacitor_Jumper.png,fpic_rf100,train/images/pcb50rec1_jpg.rf.088cb8f90a0cf27450a8ec6259392e4a.jpg,pcb50rec1_jpg,Capacitor Jumper,151,155,28,29,95,97,component,,,
pcb50rec1_jpg__136__Capacitor_Jumper.png,fpic_rf100,train/images/pcb50rec1_jpg.rf.088cb8f90a0cf27450a8ec6259392e4a.jpg,pcb50rec1_jpg,Capacitor Jumper,118,92,22,17,74,58,component,,,
pcb50rec1_jpg__138__IC.png,fpic_rf100,train/images/pcb50rec1_jpg.rf.088cb8f90a0cf27450a8ec6259392e4a.jpg,pcb50rec1_jpg,IC,132,141,25,26,82,88,component,,,
pcb50rec1_jpg__140__Capacitor_Jumper.png,fpic_rf100,train/images/pcb50rec1_jpg.rf.088cb8f90a0cf27450a8ec6259392e4a.jpg,pcb50rec1_jpg,Capacitor Jumper,145,139,27,26,91,87,component,,,
pcb50rec1_jpg__141__Capacitor_Jumper.png,fpic_rf100,train/images/pcb50rec1_jpg.rf.088cb8f90a0cf27450a8ec6259392e4a.jpg,pcb50rec1_jpg,Capacitor Jumper,96,125,18,23,60,78,component,,,
pcb50rec1_jpg__142__Capacitor_Jumper.png,fpic_rf100,train/images/pcb50rec1_jpg.rf.088cb8f90a0cf27450a8ec6259392e4a.jpg,pcb50rec1_jpg,Capacitor Jumper,164,158,31,30,102,99,component,,,
pcb50rec1_jpg__144__Capacitor_Jumper.png,fpic_rf100,train/images/pcb50rec1_jpg.rf.088cb8f90a0cf27450a8ec6259392e4a.jpg,pcb50rec1_jpg,Capacitor Jumper,113,129,21,24,70,81,component,,,
pcb50rec1_jpg__145__Connector.png,fpic_rf100,train/images/pcb50rec1_jpg.rf.088cb8f90a0cf27450a8ec6259392e4a.jpg,pcb50rec1_jpg,Connector,132,94,25,18,82,59,component,,,
pcb50rec1_jpg__152__Capacitor_Jumper.png,fpic_rf100,train/images/pcb50rec1_jpg.rf.088cb8f90a0cf27450a8ec6259392e4a.jpg,pcb50rec1_jpg,Capacitor Jumper,105,93,20,17,66,58,component,,,
pcb50rec1_jpg__153__Resistor_Jumper.png,fpic_rf100,train/images/pcb50rec1_jpg.rf.088cb8f90a0cf27450a8ec6259392e4a.jpg,pcb50rec1_jpg,Resistor Jumper,81,247,15,46,51,154,component,,,
pcb51rec1_jpg__000__Connector.png,fpic_rf100,train/images/pcb51rec1_jpg.rf.29eaa54663180e874714181c35974b86.jpg,pcb51rec1_jpg,Connector,140,98,26,7,88,70,component,,,
pcb51rec1_jpg__001__Capacitor.png,fpic_rf100,train/images/pcb51rec1_jpg.rf.29eaa54663180e874714181c35974b86.jpg,pcb51rec1_jpg,Capacitor,149,148,28,28,93,92,component,,,
pcb51rec1_jpg__002__Capacitor.png,fpic_rf100,train/images/pcb51rec1_jpg.rf.29eaa54663180e874714181c35974b86.jpg,pcb51rec1_jpg,Capacitor,102,144,19,27,64,90,component,,,
pcb51rec1_jpg__007__Capacitor.png,fpic_rf100,train/images/pcb51rec1_jpg.rf.29eaa54663180e874714181c35974b86.jpg,pcb51rec1_jpg,Capacitor,166,79,31,15,104,49,component,,,
pcb51rec1_jpg__010__Capacitor.png,fpic_rf100,train/images/pcb51rec1_jpg.rf.29eaa54663180e874714181c35974b86.jpg,pcb51rec1_jpg,Capacitor,95,90,18,17,59,56,component,,,
pcb51rec1_jpg__012__Capacitor.png,fpic_rf100,train/images/pcb51rec1_jpg.rf.29eaa54663180e874714181c35974b86.jpg,pcb51rec1_jpg,Capacitor,81,128,15,24,51,80,component,,,
pcb51rec1_jpg__013__Connector.png,fpic_rf100,train/images/pcb51rec1_jpg.rf.29eaa54663180e874714181c35974b86.jpg,pcb51rec1_jpg,Connector,140,106,26,20,88,66,component,,,
pcb51rec1_jpg__014__Capacitor.png,fpic_rf100,train/images/pcb51rec1_jpg.rf.29eaa54663180e874714181c35974b86.jpg,pcb51rec1_jpg,Capacitor,120,116,22,22,75,72,component,,,
pcb51rec1_jpg__015__IC.png,fpic_rf100,train/images/pcb51rec1_jpg.rf.29eaa54663180e874714181c35974b86.jpg,pcb51rec1_jpg,IC,78,293,0,55,60,183,component,,,
pcb51rec1_jpg__017__Transistor.png,fpic_rf100,train/images/pcb51rec1_jpg.rf.29eaa54663180e874714181c35974b86.jpg,pcb51rec1_jpg,Transistor,280,497,52,76,175,324,component,,,
pcb51rec1_jpg__018__IC.png,fpic_rf100,train/images/pcb51rec1_jpg.rf.29eaa54663180e874714181c35974b86.jpg,pcb51rec1_jpg,IC,724,252,136,47,452,158,component,,,
pcb51rec1_jpg__020__Capacitor.png,fpic_rf100,train/images/pcb51rec1_jpg.rf.29eaa54663180e874714181c35974b86.jpg,pcb51rec1_jpg,Capacitor,152,100,29,19,95,62,component,,,
pcb51rec1_jpg__021__Capacitor.png,fpic_rf100,train/images/pcb51rec1_jpg.rf.29eaa54663180e874714181c35974b86.jpg,pcb51rec1_jpg,Capacitor,145,129,27,24,91,81,component,,,
pcb51rec1_jpg__022__Capacitor.png,fpic_rf100,train/images/pcb51rec1_jpg.rf.29eaa54663180e874714181c35974b86.jpg,pcb51rec1_jpg,Capacitor,168,127,31,24,105,79,component,,,
pcb51rec1_jpg__023__Capacitor.png,fpic_rf100,train/images/pcb51rec1_jpg.rf.29eaa54663180e874714181c35974b86.jpg,pcb51rec1_jpg,Capacitor,149,129,28,24,93,81,component,,,
pcb51rec1_jpg__025__Capacitor.png,fpic_rf100,train/images/pcb51rec1_jpg.rf.29eaa54663180e874714181c35974b86.jpg,pcb51rec1_jpg,Capacitor,160,111,30,21,100,69,component,,,
pcb51rec1_jpg__026__Connector.png,fpic_rf100,train/images/pcb51rec1_jpg.rf.29eaa54663180e874714181c35974b86.jpg,pcb51rec1_jpg,Connector,490,140,92,26,306,88,component,,,
pcb51rec1_jpg__027__Capacitor.png,fpic_rf100,train/images/pcb51rec1_jpg.rf.29eaa54663180e874714181c35974b86.jpg,pcb51rec1_jpg,Capacitor,122,176,23,33,76,110,component,,,
pcb51rec1_jpg__028__IC.png,fpic_rf100,train/images/pcb51rec1_jpg.rf.29eaa54663180e874714181c35974b86.jpg,pcb51rec1_jpg,IC,136,111,26,21,85,69,component,,,
pcb51rec1_jpg__029__IC.png,fpic_rf100,train/images/pcb51rec1_jpg.rf.29eaa54663180e874714181c35974b86.jpg,pcb51rec1_jpg,IC,134,106,25,20,84,66,component,,,
pcb51rec1_jpg__032__Capacitor.png,fpic_rf100,train/images/pcb51rec1_jpg.rf.29eaa54663180e874714181c35974b86.jpg,pcb51rec1_jpg,Capacitor,140,136,26,26,88,85,component,,,
pcb51rec1_jpg__033__Capacitor.png,fpic_rf100,train/images/pcb51rec1_jpg.rf.29eaa54663180e874714181c35974b86.jpg,pcb51rec1_jpg,Capacitor,164,81,31,15,102,51,component,,,
pcb51rec1_jpg__034__Capacitor.png,fpic_rf100,train/images/pcb51rec1_jpg.rf.29eaa54663180e874714181c35974b86.jpg,pcb51rec1_jpg,Capacitor,80,89,15,17,50,55,component,,,
pcb51rec1_jpg__035__IC.png,fpic_rf100,train/images/pcb51rec1_jpg.rf.29eaa54663180e874714181c35974b86.jpg,pcb51rec1_jpg,IC,679,252,103,47,443,158,component,,,
pcb51rec1_jpg__036__Capacitor.png,fpic_rf100,train/images/pcb51rec1_jpg.rf.29eaa54663180e874714181c35974b86.jpg,pcb51rec1_jpg,Capacitor,96,97,18,18,60,61,component,,,
pcb52rec1_jpg__062__Connector.png,fpic_rf100,train/images/pcb52rec1_jpg.rf.0088815c17ffdd52f4724c19edd4a7c1.jpg,pcb52rec1_jpg,Connector,705,209,132,47,441,157,component,,,
pcb52rec1_jpg__064__IC.png,fpic_rf100,train/images/pcb52rec1_jpg.rf.0088815c17ffdd52f4724c19edd4a7c1.jpg,pcb52rec1_jpg,IC,167,235,31,44,105,147,component,,,
pcb52rec1_jpg__069__Connector.png,fpic_rf100,train/images/pcb52rec1_jpg.rf.0088815c17ffdd52f4724c19edd4a7c1.jpg,pcb52rec1_jpg,Connector,111,187,21,35,69,117,component,,,
pcb52rec1_jpg__074__Connector.png,fpic_rf100,train/images/pcb52rec1_jpg.rf.0088815c17ffdd52f4724c19edd4a7c1.jpg,pcb52rec1_jpg,Connector,77,318,12,60,50,199,component,,,
pcb52rec1_jpg__087__IC.png,fpic_rf100,train/images/pcb52rec1_jpg.rf.0088815c17ffdd52f4724c19edd4a7c1.jpg,pcb52rec1_jpg,IC,135,203,25,38,85,127,component,,,
pcb52rec1_jpg__096__IC.png,fpic_rf100,train/images/pcb52rec1_jpg.rf.0088815c17ffdd52f4724c19edd4a7c1.jpg,pcb52rec1_jpg,IC,149,144,28,27,93,90,component,,,
pcb52rec1_jpg__098__Connector.png,fpic_rf100,train/images/pcb52rec1_jpg.rf.0088815c17ffdd52f4724c19edd4a7c1.jpg,pcb52rec1_jpg,Connector,108,475,25,89,83,297,component,,,
pcb52rec1_jpg__102__Transistor.png,fpic_rf100,train/images/pcb52rec1_jpg.rf.0088815c17ffdd52f4724c19edd4a7c1.jpg,pcb52rec1_jpg,Transistor,95,117,18,22,59,73,component,,,
pcb52rec1_jpg__103__Transistor.png,fpic_rf100,train/images/pcb52rec1_jpg.rf.0088815c17ffdd52f4724c19edd4a7c1.jpg,pcb52rec1_jpg,Transistor,122,97,23,18,76,61,component,,,
pcb52rec1_jpg__104__IC.png,fpic_rf100,train/images/pcb52rec1_jpg.rf.0088815c17ffdd52f4724c19edd4a7c1.jpg,pcb52rec1_jpg,IC,211,117,40,22,132,73,component,,,
pcb52rec1_jpg__124__IC.png,fpic_rf100,train/images/pcb52rec1_jpg.rf.0088815c17ffdd52f4724c19edd4a7c1.jpg,pcb52rec1_jpg,IC,145,94,27,18,91,59,component,,,
pcb52rec1_jpg__152__IC.png,fpic_rf100,train/images/pcb52rec1_jpg.rf.0088815c17ffdd52f4724c19edd4a7c1.jpg,pcb52rec1_jpg,IC,428,416,80,78,268,260,component,,,
pcb52rec1_jpg__154__IC.png,fpic_rf100,train/images/pcb52rec1_jpg.rf.0088815c17ffdd52f4724c19edd4a7c1.jpg,pcb52rec1_jpg,IC,148,110,28,21,92,69,component,,,
pcb52rec1_jpg__165__IC.png,fpic_rf100,train/images/pcb52rec1_jpg.rf.0088815c17ffdd52f4724c19edd4a7c1.jpg,pcb52rec1_jpg,IC,165,249,31,47,103,156,component,,,
pcb52rec1_jpg__177__Connector.png,fpic_rf100,train/images/pcb52rec1_jpg.rf.0088815c17ffdd52f4724c19edd4a7c1.jpg,pcb52rec1_jpg,Connector,496,1008,1,189,381,630,component,,,
pcb52rec1_jpg__208__IC.png,fpic_rf100,train/images/pcb52rec1_jpg.rf.0088815c17ffdd52f4724c19edd4a7c1.jpg,pcb52rec1_jpg,IC,229,149,43,28,143,93,component,,,
pcb52rec1_jpg__216__IC.png,fpic_rf100,train/images/pcb52rec1_jpg.rf.0088815c17ffdd52f4724c19edd4a7c1.jpg,pcb52rec1_jpg,IC,176,240,33,45,110,150,component,,,
pcb53rec1_jpg__040__Connector.png,fpic_rf100,train/images/pcb53rec1_jpg.rf.1bc58f5fa8827eeaa6a2c507259cd3f1.jpg,pcb53rec1_jpg,Connector,83,356,19,67,63,222,component,,,
pcb53rec1_jpg__064__IC.png,fpic_rf100,train/images/pcb53rec1_jpg.rf.1bc58f5fa8827eeaa6a2c507259cd3f1.jpg,pcb53rec1_jpg,IC,160,95,30,18,100,59,component,,,
pcb53rec1_jpg__069__IC.png,fpic_rf100,train/images/pcb53rec1_jpg.rf.1bc58f5fa8827eeaa6a2c507259cd3f1.jpg,pcb53rec1_jpg,IC,156,101,29,19,98,63,component,,,
pcb53rec1_jpg__073__IC.png,fpic_rf100,train/images/pcb53rec1_jpg.rf.1bc58f5fa8827eeaa6a2c507259cd3f1.jpg,pcb53rec1_jpg,IC,129,154,24,29,81,96,component,,,
pcb53rec1_jpg__076__IC.png,fpic_rf100,train/images/pcb53rec1_jpg.rf.1bc58f5fa8827eeaa6a2c507259cd3f1.jpg,pcb53rec1_jpg,IC,100,154,19,29,62,96,component,,,
pcb53rec1_jpg__098__IC.png,fpic_rf100,train/images/pcb53rec1_jpg.rf.1bc58f5fa8827eeaa6a2c507259cd3f1.jpg,pcb53rec1_jpg,IC,614,458,115,86,384,286,component,,,
pcb53rec1_jpg__103__IC.png,fpic_rf100,train/images/pcb53rec1_jpg.rf.1bc58f5fa8827eeaa6a2c507259cd3f1.jpg,pcb53rec1_jpg,IC,100,133,19,25,62,83,component,,,
pcb53rec1_jpg__122__IC.png,fpic_rf100,train/images/pcb53rec1_jpg.rf.1bc58f5fa8827eeaa6a2c507259cd3f1.jpg,pcb53rec1_jpg,IC,91,134,17,25,57,84,component,,,
pcb53rec1_jpg__127__IC.png,fpic_rf100,train/images/pcb53rec1_jpg.rf.1bc58f5fa8827eeaa6a2c507259cd3f1.jpg,pcb53rec1_jpg,IC,155,92,29,17,97,58,component,,,
pcb53rec1_jpg__136__IC.png,fpic_rf100,train/images/pcb53rec1_jpg.rf.1bc58f5fa8827eeaa6a2c507259cd3f1.jpg,pcb53rec1_jpg,IC,91,150,17,28,57,94,component,,,
pcb53rec1_jpg__148__IC.png,fpic_rf100,train/images/pcb53rec1_jpg.rf.1bc58f5fa8827eeaa6a2c507259cd3f1.jpg,pcb53rec1_jpg,IC,240,234,45,44,150,146,component,,,
pcb53rec1_jpg__151__Connector.png,fpic_rf100,train/images/pcb53rec1_jpg.rf.1bc58f5fa8827eeaa6a2c507259cd3f1.jpg,pcb53rec1_jpg,Connector,92,260,17,49,58,162,component,,,
pcb53rec1_jpg__152__IC.png,fpic_rf100,train/images/pcb53rec1_jpg.rf.1bc58f5fa8827eeaa6a2c507259cd3f1.jpg,pcb53rec1_jpg,IC,79,107,15,20,49,67,component,,,
pcb53rec1_jpg__158__IC.png,fpic_rf100,train/images/pcb53rec1_jpg.rf.1bc58f5fa8827eeaa6a2c507259cd3f1.jpg,pcb53rec1_jpg,IC,91,161,17,30,57,101,component,,,
pcb53rec1_jpg__186__IC.png,fpic_rf100,train/images/pcb53rec1_jpg.rf.1bc58f5fa8827eeaa6a2c507259cd3f1.jpg,pcb53rec1_jpg,IC,111,95,21,18,69,59,component,,,
pcb53rec1_jpg__203__Connector.png,fpic_rf100,train/images/pcb53rec1_jpg.rf.1bc58f5fa8827eeaa6a2c507259cd3f1.jpg,pcb53rec1_jpg,Connector,208,112,39,26,130,86,component,,,
pcb53rec1_jpg__204__Connector.png,fpic_rf100,train/images/pcb53rec1_jpg.rf.1bc58f5fa8827eeaa6a2c507259cd3f1.jpg,pcb53rec1_jpg,Connector,235,96,44,22,147,74,component,,,
pcb53rec1_jpg__209__Connector.png,fpic_rf100,train/images/pcb53rec1_jpg.rf.1bc58f5fa8827eeaa6a2c507259cd3f1.jpg,pcb53rec1_jpg,Connector,401,91,75,18,251,59,component,,,
pcb54rec1_jpg__000__Capacitor_Jumper.png,fpic_rf100,valid/images/pcb54rec1_jpg.rf.7d03447844bfbfccba26f27a7aa01f08.jpg,pcb54rec1_jpg,Capacitor Jumper,103,79,19,15,64,49,component,,,
pcb54rec1_jpg__001__Capacitor_Jumper.png,fpic_rf100,valid/images/pcb54rec1_jpg.rf.7d03447844bfbfccba26f27a7aa01f08.jpg,pcb54rec1_jpg,Capacitor Jumper,90,93,17,17,56,58,component,,,
pcb54rec1_jpg__002__Capacitor_Jumper.png,fpic_rf100,valid/images/pcb54rec1_jpg.rf.7d03447844bfbfccba26f27a7aa01f08.jpg,pcb54rec1_jpg,Capacitor Jumper,113,110,21,21,71,69,component,,,
pcb54rec1_jpg__003__Capacitor_Jumper.png,fpic_rf100,valid/images/pcb54rec1_jpg.rf.7d03447844bfbfccba26f27a7aa01f08.jpg,pcb54rec1_jpg,Capacitor Jumper,119,95,22,18,75,59,component,,,
pcb54rec1_jpg__006__Capacitor_Jumper.png,fpic_rf100,valid/images/pcb54rec1_jpg.rf.7d03447844bfbfccba26f27a7aa01f08.jpg,pcb54rec1_jpg,Capacitor Jumper,133,94,25,18,83,59,component,,,
pcb54rec1_jpg__007__IC.png,fpic_rf100,valid/images/pcb54rec1_jpg.rf.7d03447844bfbfccba26f27a7aa01f08.jpg,pcb54rec1_jpg,IC,333,234,62,44,208,146,component,,,
pcb54rec1_jpg__008__Capacitor_Jumper.png,fpic_rf100,valid/images/pcb54rec1_jpg.rf.7d03447844bfbfccba26f27a7aa01f08.jpg,pcb54rec1_jpg,Capacitor Jumper,187,124,35,23,117,78,component,,,
pcb54rec1_jpg__009__Capacitor_Jumper.png,fpic_rf100,valid/images/pcb54rec1_jpg.rf.7d03447844bfbfccba26f27a7aa01f08.jpg,pcb54rec1_jpg,Capacitor Jumper,102,105,19,20,64,65,component,,,
pcb54rec1_jpg__011__Capacitor_Jumper.png,fpic_rf100,valid/images/pcb54rec1_jpg.rf.7d03447844bfbfccba26f27a7aa01f08.jpg,pcb54rec1_jpg,Capacitor Jumper,124,112,23,21,78,70,component,,,
pcb54rec1_jpg__012__Capacitor_Jumper.png,fpic_rf100,valid/images/pcb54rec1_jpg.rf.7d03447844bfbfccba26f27a7aa01f08.jpg,pcb54rec1_jpg,Capacitor Jumper,105,133,20,25,65,83,component,,,
pcb54rec1_jpg__013__Capacitor_Jumper.png,fpic_rf100,valid/images/pcb54rec1_jpg.rf.7d03447844bfbfccba26f27a7aa01f08.jpg,pcb54rec1_jpg,Capacitor Jumper,102,135,19,25,64,84,component,,,
pcb54rec1_jpg__015__Capacitor_Jumper.png,fpic_rf100,valid/images/pcb54rec1_jpg.rf.7d03447844bfbfccba26f27a7aa01f08.jpg,pcb54rec1_jpg,Capacitor Jumper,91,96,17,18,57,60,component,,,
pcb54rec1_jpg__016__Capacitor_Jumper.png,fpic_rf100,valid/images/pcb54rec1_jpg.rf.7d03447844bfbfccba26f27a7aa01f08.jpg,pcb54rec1_jpg,Capacitor Jumper,111,127,21,24,70,79,component,,,
pcb54rec1_jpg__017__Capacitor_Jumper.png,fpic_rf100,valid/images/pcb54rec1_jpg.rf.7d03447844bfbfccba26f27a7aa01f08.jpg,pcb54rec1_jpg,Capacitor Jumper,170,112,32,21,106,70,component,,,
pcb54rec1_jpg__018__Capacitor_Jumper.png,fpic_rf100,valid/images/pcb54rec1_jpg.rf.7d03447844bfbfccba26f27a7aa01f08.jpg,pcb54rec1_jpg,Capacitor Jumper,111,89,21,17,69,55,component,,,
pcb54rec1_jpg__019__Capacitor_Jumper.png,fpic_rf100,valid/images/pcb54rec1_jpg.rf.7d03447844bfbfccba26f27a7aa01f08.jpg,pcb54rec1_jpg,Capacitor Jumper,146,100,27,19,91,63,component,,,
pcb54rec1_jpg__020__Capacitor_Jumper.png,fpic_rf100,valid/images/pcb54rec1_jpg.rf.7d03447844bfbfccba26f27a7aa01f08.jpg,pcb54rec1_jpg,Capacitor Jumper,96,108,18,20,60,68,component,,,
pcb54rec1_jpg__021__Capacitor_Jumper.png,fpic_rf100,valid/images/pcb54rec1_jpg.rf.7d03447844bfbfccba26f27a7aa01f08.jpg,pcb54rec1_jpg,Capacitor Jumper,154,106,29,20,96,66,component,,,
pcb54rec1_jpg__022__Capacitor_Jumper.png,fpic_rf100,valid/images/pcb54rec1_jpg.rf.7d03447844bfbfccba26f27a7aa01f08.jpg,pcb54rec1_jpg,Capacitor Jumper,119,81,22,15,75,51,component,,,
pcb54rec1_jpg__023__Capacitor_Jumper.png,fpic_rf100,valid/images/pcb54rec1_jpg.rf.7d03447844bfbfccba26f27a7aa01f08.jpg,pcb54rec1_jpg,Capacitor Jumper,151,95,28,18,94,60,component,,,
pcb54rec1_jpg__024__IC.png,fpic_rf100,valid/images/pcb54rec1_jpg.rf.7d03447844bfbfccba26f27a7aa01f08.jpg,pcb54rec1_jpg,IC,342,322,64,60,214,202,component,,,
pcb54rec1_jpg__027__Capacitor_Jumper.png,fpic_rf100,valid/images/pcb54rec1_jpg.rf.7d03447844bfbfccba26f27a7aa01f08.jpg,pcb54rec1_jpg,Capacitor Jumper,148,96,28,18,92,60,component,,,
pcb54rec1_jpg__030__Capacitor_Jumper.png,fpic_rf100,valid/images/pcb54rec1_jpg.rf.7d03447844bfbfccba26f27a7aa01f08.jpg,pcb54rec1_jpg,Capacitor Jumper,81,90,15,17,51,56,component,,,
pcb54rec1_jpg__031__Capacitor_Jumper.png,fpic_rf100,valid/images/pcb54rec1_jpg.rf.7d03447844bfbfccba26f27a7aa01f08.jpg,pcb54rec1_jpg,Capacitor Jumper,89,109,17,20,56,68,component,,,
pcb54rec1_jpg__032__Capacitor_Jumper.png,fpic_rf100,valid/images/pcb54rec1_jpg.rf.7d03447844bfbfccba26f27a7aa01f08.jpg,pcb54rec1_jpg,Capacitor Jumper,140,81,26,15,88,51,component,,,
